test_time_second,voltage_volt,current_ampere,unix_time_second,cycle_count,step_id,step_type,record_index,step_time_second,step_charging_capacity_ah,step_discharging_capacity_ah,step_charging_energy_wh,step_discharging_energy_wh,temperature_t1_celsius,temperature_t2_celsius,temperature_t3_celsius
3300.02,2.8879,0.0,1714490899.0,1,1,rest,221,3300.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315.02,2.8877,0.0,1714490914.0,1,1,rest,222,3315.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3330.02,2.8875,0.0,1714490929.0,1,1,rest,223,3330.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345.02,2.8873,0.0,1714490944.0,1,1,rest,224,3345.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3360.02,2.8871,0.0,1714490959.0,1,1,rest,225,3360.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3375.02,2.8869,0.0,1714490974.0,1,1,rest,226,3375.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3390.02,2.8867,0.0,1714490989.0,1,1,rest,227,3390.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3405.02,2.8865,0.0,1714491004.0,1,1,rest,228,3405.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3420.02,2.8863,0.0,1714491019.0,1,1,rest,229,3420.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3435.02,2.8861,0.0,1714491034.0,1,1,rest,230,3435.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450.02,2.8858,0.0,1714491049.0,1,1,rest,231,3450.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3465.02,2.8856,0.0,1714491064.0,1,1,rest,232,3465.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3480.02,2.8854,0.0,1714491079.0,1,1,rest,233,3480.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3495.02,2.8852,0.0,1714491094.0,1,1,rest,234,3495.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510.02,2.885,0.0,1714491109.0,1,1,rest,235,3510.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3525.02,2.8848,0.0,1714491124.0,1,1,rest,236,3525.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3540.02,2.8846,0.0,1714491139.0,1,1,rest,237,3540.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3555.02,2.8844,0.0,1714491154.0,1,1,rest,238,3555.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3570.02,2.8842,0.0,1714491169.0,1,1,rest,239,3570.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3585.02,2.884,0.0,1714491184.0,1,1,rest,240,3585.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600.02,2.8837,0.0,1714491199.0,1,1,rest,241,3600.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3615.02,2.8835,0.0,1714491214.0,1,1,rest,242,3615.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3630.02,2.8833,0.0,1714491229.0,1,1,rest,243,3630.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3645.02,2.8831,0.0,1714491244.0,1,1,rest,244,3645.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3660.02,2.8829,0.0,1714491259.0,1,1,rest,245,3660.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3675.02,2.8827,0.0,1714491274.0,1,1,rest,246,3675.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3690.02,2.8825,0.0,1714491289.0,1,1,rest,247,3690.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3705.02,2.8823,0.0,1714491304.0,1,1,rest,248,3705.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720.02,2.882,0.0,1714491319.0,1,1,rest,249,3720.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3735.02,2.8818,0.0,1714491334.0,1,1,rest,250,3735.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750.02,2.8816,0.0,1714491349.0,1,1,rest,251,3750.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3765.02,2.8814,0.0,1714491364.0,1,1,rest,252,3765.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3780.02,2.8812,0.0,1714491379.0,1,1,rest,253,3780.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3795.02,2.881,0.0,1714491394.0,1,1,rest,254,3795.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810.02,2.8808,0.0,1714491409.0,1,1,rest,255,3810.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825.02,2.8805,0.0,1714491424.0,1,1,rest,256,3825.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3840.02,2.8803,0.0,1714491439.0,1,1,rest,257,3840.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3855.02,2.8801,0.0,1714491454.0,1,1,rest,258,3855.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3870.02,2.8799,0.0,1714491469.0,1,1,rest,259,3870.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3885.02,2.8797,0.0,1714491484.0,1,1,rest,260,3885.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900.02,2.8794,0.0,1714491499.0,1,1,rest,261,3900.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3915.02,2.8792,0.0,1714491514.0,1,1,rest,262,3915.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3930.02,2.879,0.0,1714491529.0,1,1,rest,263,3930.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3945.02,2.8788,0.0,1714491544.0,1,1,rest,264,3945.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3960.02,2.8786,0.0,1714491559.0,1,1,rest,265,3960.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3975.02,2.8783,0.0,1714491574.0,1,1,rest,266,3975.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990.02,2.8781,0.0,1714491589.0,1,1,rest,267,3990.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4005.02,2.8779,0.0,1714491604.0,1,1,rest,268,4005.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4020.02,2.8777,0.0,1714491619.0,1,1,rest,269,4020.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035.02,2.8775,0.0,1714491634.0,1,1,rest,270,4035.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4050.02,2.8772,0.0,1714491649.0,1,1,rest,271,4050.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4065.02,2.877,0.0,1714491664.0,1,1,rest,272,4065.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4080.02,2.8768,0.0,1714491679.0,1,1,rest,273,4080.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4095.02,2.8766,0.0,1714491694.0,1,1,rest,274,4095.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4110.02,2.8763,0.0,1714491709.0,1,1,rest,275,4110.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4125.02,2.8761,0.0,1714491724.0,1,1,rest,276,4125.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4140.02,2.8759,0.0,1714491739.0,1,1,rest,277,4140.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4155.02,2.8757,0.0,1714491754.0,1,1,rest,278,4155.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4170.02,2.8754,0.0,1714491769.0,1,1,rest,279,4170.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4185.02,2.8752,0.0,1714491784.0,1,1,rest,280,4185.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200.02,2.875,0.0,1714491799.0,1,1,rest,281,4200.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4215.02,2.8748,0.0,1714491814.0,1,1,rest,282,4215.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4230.02,2.8746,0.0,1714491829.0,1,1,rest,283,4230.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4245.02,2.8743,0.0,1714491844.0,1,1,rest,284,4245.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4260.02,2.8741,0.0,1714491859.0,1,1,rest,285,4260.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4275.02,2.8739,0.0,1714491874.0,1,1,rest,286,4275.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290.02,2.8736,0.0,1714491889.0,1,1,rest,287,4290.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4305.02,2.8734,0.0,1714491904.0,1,1,rest,288,4305.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4320.02,2.8732,0.0,1714491919.0,1,1,rest,289,4320.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335.02,2.873,0.0,1714491934.0,1,1,rest,290,4335.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350.02,2.8727,0.0,1714491949.0,1,1,rest,291,4350.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4365.02,2.8725,0.0,1714491964.0,1,1,rest,292,4365.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4380.02,2.8723,0.0,1714491979.0,1,1,rest,293,4380.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4395.02,2.872,0.0,1714491994.0,1,1,rest,294,4395.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4410.02,2.8718,0.0,1714492009.0,1,1,rest,295,4410.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4425.02,2.8716,0.0,1714492024.0,1,1,rest,296,4425.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4440.02,2.8714,0.0,1714492039.0,1,1,rest,297,4440.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4455.02,2.8711,0.0,1714492054.0,1,1,rest,298,4455.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4470.02,2.8709,0.0,1714492069.0,1,1,rest,299,4470.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4485.02,2.8707,0.0,1714492084.0,1,1,rest,300,4485.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500.02,2.8704,0.0,1714492099.0,1,1,rest,301,4500.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4515.02,2.8702,0.0,1714492114.0,1,1,rest,302,4515.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4530.02,2.87,0.0,1714492129.0,1,1,rest,303,4530.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4545.02,2.8697,0.0,1714492144.0,1,1,rest,304,4545.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4560.02,2.8695,0.0,1714492159.0,1,1,rest,305,4560.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4575.02,2.8693,0.0,1714492174.0,1,1,rest,306,4575.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4590.02,2.869,0.0,1714492189.0,1,1,rest,307,4590.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4605.02,2.8688,0.0,1714492204.0,1,1,rest,308,4605.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4620.02,2.8685,0.0,1714492219.0,1,1,rest,309,4620.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4635.02,2.8683,0.0,1714492234.0,1,1,rest,310,4635.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650.02,2.8681,0.0,1714492249.0,1,1,rest,311,4650.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4665.02,2.8678,0.0,1714492264.0,1,1,rest,312,4665.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4680.02,2.8676,0.0,1714492279.0,1,1,rest,313,4680.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4695.02,2.8674,0.0,1714492294.0,1,1,rest,314,4695.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4710.02,2.8671,0.0,1714492309.0,1,1,rest,315,4710.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4725.02,2.8669,0.0,1714492324.0,1,1,rest,316,4725.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4740.02,2.8666,0.0,1714492339.0,1,1,rest,317,4740.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4755.02,2.8664,0.0,1714492354.0,1,1,rest,318,4755.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4770.02,2.8662,0.0,1714492369.0,1,1,rest,319,4770.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4785.02,2.8659,0.0,1714492384.0,1,1,rest,320,4785.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800.02,2.8657,0.0,1714492399.0,1,1,rest,321,4800.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4815.02,2.8655,0.0,1714492414.0,1,1,rest,322,4815.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4830.02,2.8652,0.0,1714492429.0,1,1,rest,323,4830.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4845.02,2.865,0.0,1714492444.0,1,1,rest,324,4845.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4860.02,2.8647,0.0,1714492459.0,1,1,rest,325,4860.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4875.02,2.8645,0.0,1714492474.0,1,1,rest,326,4875.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4890.02,2.8643,0.0,1714492489.0,1,1,rest,327,4890.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4905.02,2.864,0.0,1714492504.0,1,1,rest,328,4905.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4920.02,2.8638,0.0,1714492519.0,1,1,rest,329,4920.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4935.02,2.8635,0.0,1714492534.0,1,1,rest,330,4935.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4950.02,2.8633,0.0,1714492549.0,1,1,rest,331,4950.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4965.02,2.863,0.0,1714492564.0,1,1,rest,332,4965.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4980.02,2.8628,0.0,1714492579.0,1,1,rest,333,4980.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4995.02,2.8625,0.0,1714492594.0,1,1,rest,334,4995.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5010.02,2.8623,0.0,1714492609.0,1,1,rest,335,5010.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5025.02,2.862,0.0,1714492624.0,1,1,rest,336,5025.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5040.02,2.8618,0.0,1714492639.0,1,1,rest,337,5040.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5055.02,2.8616,0.0,1714492654.0,1,1,rest,338,5055.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5070.02,2.8613,0.0,1714492669.0,1,1,rest,339,5070.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5085.02,2.8611,0.0,1714492684.0,1,1,rest,340,5085.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5100.02,2.8608,0.0,1714492699.0,1,1,rest,341,5100.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115.02,2.8606,0.0,1714492714.0,1,1,rest,342,5115.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5130.02,2.8603,0.0,1714492729.0,1,1,rest,343,5130.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5145.02,2.8601,0.0,1714492744.0,1,1,rest,344,5145.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5160.02,2.8598,0.0,1714492759.0,1,1,rest,345,5160.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5175.02,2.8596,0.0,1714492774.0,1,1,rest,346,5175.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5190.02,2.8593,0.0,1714492789.0,1,1,rest,347,5190.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5205.02,2.8591,0.0,1714492804.0,1,1,rest,348,5205.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5220.02,2.8588,0.0,1714492819.0,1,1,rest,349,5220.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5235.02,2.8586,0.0,1714492834.0,1,1,rest,350,5235.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250.02,2.8583,0.0,1714492849.0,1,1,rest,351,5250.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5265.02,2.8581,0.0,1714492864.0,1,1,rest,352,5265.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5280.02,2.8578,0.0,1714492879.0,1,1,rest,353,5280.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5295.02,2.8576,0.0,1714492894.0,1,1,rest,354,5295.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5310.02,2.8573,0.0,1714492909.0,1,1,rest,355,5310.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5325.02,2.8571,0.0,1714492924.0,1,1,rest,356,5325.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5340.02,2.8568,0.0,1714492939.0,1,1,rest,357,5340.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5355.02,2.8565,0.0,1714492954.0,1,1,rest,358,5355.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5370.02,2.8563,0.0,1714492969.0,1,1,rest,359,5370.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5385.02,2.856,0.0,1714492984.0,1,1,rest,360,5385.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5400.02,2.8558,0.0,1714492999.0,1,1,rest,361,5400.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5415.02,2.8555,0.0,1714493014.0,1,1,rest,362,5415.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5430.02,2.8553,0.0,1714493029.0,1,1,rest,363,5430.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5445.02,2.855,0.0,1714493044.0,1,1,rest,364,5445.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5460.02,2.8547,0.0,1714493059.0,1,1,rest,365,5460.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5475.02,2.8545,0.0,1714493074.0,1,1,rest,366,5475.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5490.02,2.8542,0.0,1714493089.0,1,1,rest,367,5490.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5505.02,2.854,0.0,1714493104.0,1,1,rest,368,5505.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5520.02,2.8537,0.0,1714493119.0,1,1,rest,369,5520.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5535.02,2.8535,0.0,1714493134.0,1,1,rest,370,5535.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5550.02,2.8532,0.0,1714493149.0,1,1,rest,371,5550.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5565.02,2.8529,0.0,1714493164.0,1,1,rest,372,5565.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580.02,2.8527,0.0,1714493179.0,1,1,rest,373,5580.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595.02,2.8524,0.0,1714493194.0,1,1,rest,374,5595.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5610.02,2.8521,0.0,1714493209.0,1,1,rest,375,5610.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5625.02,2.8519,0.0,1714493224.0,1,1,rest,376,5625.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5640.02,2.8516,0.0,1714493239.0,1,1,rest,377,5640.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5655.02,2.8513,0.0,1714493254.0,1,1,rest,378,5655.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5670.02,2.8511,0.0,1714493269.0,1,1,rest,379,5670.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5685.02,2.8508,0.0,1714493284.0,1,1,rest,380,5685.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700.02,2.8506,0.0,1714493299.0,1,1,rest,381,5700.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5715.02,2.8503,0.0,1714493314.0,1,1,rest,382,5715.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5730.02,2.85,0.0,1714493329.0,1,1,rest,383,5730.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5745.02,2.8497,0.0,1714493344.0,1,1,rest,384,5745.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760.02,2.8495,0.0,1714493359.0,1,1,rest,385,5760.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5775.02,2.8492,0.0,1714493374.0,1,1,rest,386,5775.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5790.02,2.8489,0.0,1714493389.0,1,1,rest,387,5790.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5805.02,2.8487,0.0,1714493404.0,1,1,rest,388,5805.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5820.02,2.8484,0.0,1714493419.0,1,1,rest,389,5820.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5835.02,2.8481,0.0,1714493434.0,1,1,rest,390,5835.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5850.02,2.8479,0.0,1714493449.0,1,1,rest,391,5850.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5865.02,2.8476,0.0,1714493464.0,1,1,rest,392,5865.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5880.02,2.8473,0.0,1714493479.0,1,1,rest,393,5880.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5895.02,2.847,0.0,1714493494.0,1,1,rest,394,5895.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5910.02,2.8468,0.0,1714493509.0,1,1,rest,395,5910.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5925.02,2.8465,0.0,1714493524.0,1,1,rest,396,5925.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5940.02,2.8462,0.0,1714493539.0,1,1,rest,397,5940.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5955.02,2.8459,0.0,1714493554.0,1,1,rest,398,5955.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5970.02,2.8457,0.0,1714493569.0,1,1,rest,399,5970.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5985.02,2.8454,0.0,1714493584.0,1,1,rest,400,5985.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.02,2.8451,0.0,1714493599.0,1,1,rest,401,6000.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6015.02,2.8448,0.0,1714493614.0,1,1,rest,402,6015.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6030.02,2.8445,0.0,1714493629.0,1,1,rest,403,6030.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6045.02,2.8443,0.0,1714493644.0,1,1,rest,404,6045.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6060.02,2.844,0.0,1714493659.0,1,1,rest,405,6060.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075.02,2.8437,0.0,1714493674.0,1,1,rest,406,6075.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6090.02,2.8434,0.0,1714493689.0,1,1,rest,407,6090.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6105.02,2.8432,0.0,1714493704.0,1,1,rest,408,6105.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6120.02,2.8429,0.0,1714493719.0,1,1,rest,409,6120.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6135.02,2.8426,0.0,1714493734.0,1,1,rest,410,6135.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6150.02,2.8423,0.0,1714493749.0,1,1,rest,411,6150.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6165.02,2.842,0.0,1714493764.0,1,1,rest,412,6165.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6180.02,2.8417,0.0,1714493779.0,1,1,rest,413,6180.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6195.02,2.8415,0.0,1714493794.0,1,1,rest,414,6195.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6210.02,2.8412,0.0,1714493809.0,1,1,rest,415,6210.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6225.02,2.8409,0.0,1714493824.0,1,1,rest,416,6225.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6240.02,2.8406,0.0,1714493839.0,1,1,rest,417,6240.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6255.02,2.8403,0.0,1714493854.0,1,1,rest,418,6255.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6270.02,2.84,0.0,1714493869.0,1,1,rest,419,6270.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6285.02,2.8397,0.0,1714493884.0,1,1,rest,420,6285.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6300.02,2.8394,0.0,1714493899.0,1,1,rest,421,6300.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6315.02,2.8392,0.0,1714493914.0,1,1,rest,422,6315.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6330.02,2.8389,0.0,1714493929.0,1,1,rest,423,6330.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6345.02,2.8386,0.0,1714493944.0,1,1,rest,424,6345.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6360.02,2.8383,0.0,1714493959.0,1,1,rest,425,6360.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375.02,2.838,0.0,1714493974.0,1,1,rest,426,6375.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6390.02,2.8377,0.0,1714493989.0,1,1,rest,427,6390.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6405.02,2.8374,0.0,1714494004.0,1,1,rest,428,6405.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6420.02,2.8371,0.0,1714494019.0,1,1,rest,429,6420.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6435.02,2.8368,0.0,1714494034.0,1,1,rest,430,6435.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6450.02,2.8365,0.0,1714494049.0,1,1,rest,431,6450.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6465.02,2.8362,0.0,1714494064.0,1,1,rest,432,6465.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6480.02,2.8359,0.0,1714494079.0,1,1,rest,433,6480.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6495.02,2.8356,0.0,1714494094.0,1,1,rest,434,6495.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6510.02,2.8353,0.0,1714494109.0,1,1,rest,435,6510.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6525.02,2.835,0.0,1714494124.0,1,1,rest,436,6525.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6540.02,2.8347,0.0,1714494139.0,1,1,rest,437,6540.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6555.02,2.8344,0.0,1714494154.0,1,1,rest,438,6555.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6570.02,2.8342,0.0,1714494169.0,1,1,rest,439,6570.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6585.02,2.8338,0.0,1714494184.0,1,1,rest,440,6585.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
